ssn,fico_scr,DailyRate,Department,HourlyRate,MonthlyIncome,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,employee_no,depart_dt,Education,EducationField,Gender,first_name,birth_state,birth_dt,hire_dt,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,NumCompaniesWorked,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
996395294,693,442,Sales,44,4554,No,18,3,0,725526,,2,Life Sciences,Male,TRUITT,KS,03/18/88,03/19/07,,,,,,,,,,,,,,,
975721625,724,827,Research & Development,33,7625,No,13,3,0,725550,,4,Life Sciences,Female,LEXIA,NC,08/03/78,05/10/08,Travel_Rarely,1,2,4,2,4,Single,0,3,10,4,2,7,1,8
822081550,737,1107,Human Resources,52,2742,No,15,3,0,725655,,4,Technical Degree,Female,NEELIA,AR,08/05/82,08/05/14,,,,,,,,,,,,,,,
434609128,713,801,Sales,48,10422,No,19,3,2,726160,,4,Marketing,Female,SAFIYO,MD,11/15/84,11/15/02,,,,,,,,,,,,,,,
305682504,697,976,Sales,100,4465,No,18,3,0,726249,,4,Marketing,Male,CYLUS,NM,09/30/84,09/30/13,,,,,,,,,,,,,,,
935342234,763,1033,Research & Development,41,4200,No,22,4,0,726332,,3,Medical,Female,CARMELA,AL,09/22/84,09/22/11,,,,,,,,,,,,,,,
542666859,714,670,Research & Development,51,6142,Yes,16,3,0,726362,,4,Medical,Female,KASUMI,LA,11/27/81,11/27/11,,,,,,,,,,,,,,,
252204068,744,1265,Research & Development,95,5231,Yes,13,3,1,726445,,3,Life Sciences,Female,TULEEN,NJ,11/22/74,11/22/11,,,,,,,,,,,,,,,
422173824,773,,Research & Development,75,,No,15,3,0,726741,,3,Life Sciences,Female,MAMIE,OH,10/16/76,10/16/96,,,,,,,,,,,,,,,
562557361,681,1387,Research & Development,76,5377,No,13,3,3,726898,,5,Medical,Male,DONTARIUS,,04/16/78,04/16/10,,,,,,,,,,,,,,,
375309782,801,515,Research & Development,62,3730,Yes,14,3,0,727026,01/06/15,3,Life Sciences,Male,OZIAS,NC,05/24/85,01/06/12,Travel_Rarely,1,4,2,1,3,Single,0,4,4,2,1,2,1,2
320363981,701,428,Sales,52,2760,No,13,3,0,727370,06/03/17,3,Marketing,Female,ATIKA,NC,10/19/87,06/03/15,Travel_Rarely,9,2,1,1,2,Single,1,3,2,3,3,2,2,2
800038731,755,592,Research & Development,59,2062,No,14,3,0,727495,,3,Life Sciences,Male,HANEESH,GA,10/24/87,10/24/13,,,,,,,,,,,,,,,
354226235,722,1318,Sales,79,4648,No,13,3,0,727605,,4,Marketing,Male,DEVA,TX,12/13/84,12/13/16,,,,,,,,,,,,,,,
613968639,767,1394,Research & Development,58,2133,Yes,16,3,1,727634,,3,Medical,Female,LIBERTI,MI,01/02/79,01/02/97,,,,,,,,,,,,,,,
786571134,747,653,Research & Development,50,2406,No,11,3,0,727829,,5,Life Sciences,Female,ELLISON,TX,10/11/78,10/11/06,,,,,,,,,,,,,,,
612028513,767,1158,Research & Development,94,2070,No,23,4,1,727942,,3,Medical,Male,TYQUAN,NC,02/12/89,08/04/11,Travel_Rarely,9,4,3,1,4,Married,1,4,5,3,2,2,0,4
855215282,680,469,Research & Development,35,17665,No,17,3,1,728377,,2,Medical,Male,DEANDRAE,PA,07/15/74,07/15/94,,,,,,,,,,,,,,,
528204300,678,1378,Research & Development,46,4025,Yes,13,3,1,728464,,2,Other,Male,VAHAN,PA,04/25/88,04/26/13,,,,,,,,,,,,,,,
264216291,729,,Research & Development,75,,No,15,3,0,728724,,3,Life Sciences,Female,MAMIE,OH,12/06/76,12/06/96,,,,,,,,,,,,,,,
224891368,731,304,Sales,92,5253,No,16,3,0,728922,,4,Life Sciences,Male,SUFYAN,MO,10/24/88,10/24/09,,,,,,,,,,,,,,,
943026864,705,917,Research & Development,60,2741,No,14,3,1,728946,,4,Life Sciences,Male,LYNELL,SD,03/12/81,03/12/10,,,,,,,,,,,,,,,
206212676,788,129,Research & Development,84,2973,No,19,3,0,728964,08/09/16,3,Tech,Male,JOHNWILLIAM,NC,01/30/97,08/09/15,Travel_Rarely,4,1,3,1,1,Single,1,2,1,2,3,0,0,0
631767123,728,692,Research & Development,73,6323,No,11,3,1,729151,,3,Technical Degree,Female,MYNA,CA,04/18/77,04/18/07,,,,,,,,,,,,,,,
992558443,718,1358,Research & Development,67,2693,No,22,4,1,729154,,1,Life Sciences,Male,BRANDON,NC,06/29/86,12/13/15,Travel_Rarely,24,4,3,1,3,Divorced,1,2,1,2,3,0,0,0
198502367,751,531,Sales,56,10231,No,14,3,0,729629,,4,Marketing,Female,JAISLEY,NC,03/04/74,03/25/96,Travel_Rarely,4,4,2,3,4,Single,3,4,23,3,4,7,15,17
210767294,760,1247,Sales,45,6931,No,14,3,1,729684,,2,Marketing,Male,DEMITRI,OK,10/24/87,10/24/13,,,,,,,,,,,,,,,
337868395,693,422,Research & Development,41,19566,No,11,3,0,730804,,3,Life Sciences,Female,MAANYA,OK,10/02/56,10/02/87,,,,,,,,,,,,,,,
856565188,722,258,Sales,74,5337,No,12,3,0,731301,,4,LS,Male,CHRISTAIN,OK,05/20/83,05/20/07,,,,,,,,,,,,,,,
921861511,755,488,Sales,75,16872,Yes,12,3,1,732170,,3,Technical Degree,Female,LAIA,IN,08/29/70,08/29/09,,,,,,,,,,,,,,,
942017305,709,252,Research & Development,70,19202,No,11,3,1,732380,,3,Other,Male,KESHAV,NC,05/11/72,09/08/92,Travel_Rarely,1,3,4,5,4,Married,0,3,25,2,3,0,1,7
305813782,686,1372,Sales,93,6232,No,11,3,0,732617,,1,LS,Male,SAURAV,,,01/21/14,,,,,,,,,,,,,,,
976108819,722,1268,Sales,30,5006,Yes,11,3,1,732777,,2,LS,Female,MAKAILA,UT,05/02/72,05/02/12,,,,,,,,,,,,,,,
119188046,688,218,Research & Development,55,13757,No,11,3,1,732953,,1,Medical,Male,CHASTIN,NC,10/04/76,03/16/08,Non-Travel,8,4,2,3,2,Divorced,2,3,16,5,3,8,4,8
940963304,681,1018,Research & Development,74,5055,No,16,3,0,733155,,4,Medical,Female,MCKINNLEY,NC,09/03/84,06/23/09,Travel_Rarely,2,1,4,2,4,Single,7,3,10,0,2,7,0,7
917601349,713,809,Sales,77,9208,No,11,3,0,733262,,3,Marketing,Female,KIRSTEN,AK,02/02/67,02/02/15,,,,,,,,,,,,,,,
233783636,723,1214,Research & Development,30,2859,No,18,3,0,733319,,3,Medical,Male,MARQUIS,AK,04/08/82,04/08/11,,,,,,,,,,,,,,,
713341707,725,1277,Research & Development,56,13610,Yes,12,3,0,733412,,1,Medical,Male,TITO,OK,11/12/83,11/12/09,,,,,,,,,,,,,,,
214304089,768,950,Research & Development,97,2132,No,20,4,1,733439,,3,Technical Degree,Male,OLLI,NC,11/28/71,09/05/11,Travel_Rarely,28,4,3,1,4,Married,4,4,8,3,3,4,0,3
960814197,770,329,Research & Development,96,2543,No,13,3,1,733851,,3,LS,Female,PRIYANKA,IL,04/12/81,04/12/15,,,,,,,,,,,,,,,
876547941,762,1469,Research & D,82,3816,No,11,3,1,734387,,2,Medical,Male,NADAV,NC,01/09/90,03/25/12,Travel_Rarely,1,4,3,1,2,Divorced,1,2,5,2,3,2,0,4
109749536,696,1302,Research & Development,84,5482,No,18,3,1,734457,,3,Medical,Male,ANIBAL,,,05/04/13,,,,,,,,,,,,,,,
775487672,766,1040,Research & Development,100,5163,No,14,3,1,734527,,2,Life Sciences,Male,BENEDICT,NC,11/19/79,12/17/15,Non-Travel,2,3,2,2,4,Divorced,5,4,17,2,4,0,0,0
836925901,720,1299,Research & Development,94,5237,No,13,3,2,734584,,3,Medical,Male,COLE,NC,01/16/81,05/12/10,Travel_Rarely,27,3,3,2,3,Married,6,2,17,3,2,7,7,7
801863522,749,240,Research & Development,75,5980,Yes,12,3,0,734701,,4,LS,Female,VIVA,PA,03/18/79,03/18/02,,,,,,,,,,,,,,,
556288556,789,1060,Sales,54,2302,Yes,11,3,0,735127,03/27/16,3,Life Sciences,Female,MORIYAH,NC,02/20/86,03/27/13,Travel_Frequently,1,4,3,1,2,Single,1,1,3,2,4,2,2,2
324700384,709,240,Sales,46,5744,Yes,11,3,0,735298,,3,Marketing,Male,KYAN,SD,09/21/91,09/21/10,,,,,,,,,,,,,,,
793437916,759,335,Sales,33,5507,No,16,3,2,735739,,2,Marketing,Male,JAHSIYAH,PA,09/10/80,09/10/12,,,,,,,,,,,,,,,
458854592,731,546,Research & Development,83,2008,No,14,3,2,735803,,3,Life Sciences,Male,XIAN,NC,02/28/83,07/15/15,Travel_Rarely,10,2,3,1,2,Divorced,1,2,1,3,3,0,1,0
149918890,758,557,Sales,94,7644,No,19,3,2,736248,,3,Medical,Female,MAEANNA,VT,04/17/81,04/16/08,,,,,,,,,,,,,,,
432896407,765,282,Research & Development,58,19187,No,14,3,1,736406,,2,Medical,Female,MUBINA,NC,04/28/62,12/12/97,Travel_Rarely,2,4,1,5,3,Married,4,4,23,5,3,9,9,11
693870379,752,933,Research & Development,57,2759,Yes,12,3,0,736560,,3,Medical,Male,MAVERIC,UT,12/01/74,12/01/14,,,,,,,,,,,,,,,
732637682,802,1404,Research & Development,32,2367,No,12,3,1,736618,08/28/15,3,Technical Degree,N/A,MAJIC,NC,02/13/89,08/28/11,Travel_Rarely,17,3,2,1,4,,5,1,6,2,2,1,0,3
191880419,740,448,Research & Development,84,7945,Yes,15,3,0,736873,,3,Life Sciences,Female,KENYIA,,,05/29/13,,,,,,,,,,,,,,,
884503327,716,422,Research & Development,33,5562,No,13,3,1,736925,,3,Life Sciences,Female,AMARYAH,NE,08/08/73,08/08/11,,,,,,,,,,,,,,,
968840297,691,1240,Human Resources,48,6347,Yes,19,3,0,737065,,3,Human Resources,Male,YASIR,NC,07/01/86,02/09/06,Travel_Rarely,9,3,3,2,4,Married,0,4,12,2,1,9,4,7
196003112,743,607,Research & Development,66,10685,Yes,20,4,1,737263,,3,Life Sciences,Female,NORAA,NC,01/10/82,05/28/00,Travel_Rarely,9,4,2,3,3,Married,1,2,17,2,3,14,5,15
411597139,761,959,Research & Development,83,2836,No,13,3,0,737884,,3,LS,Female,PAYTIN,,10/30/96,10/30/15,,,,,,,,,,,,,,,
849334347,718,1397,Research & Development,42,2691,No,12,3,1,738281,,5,Life Sciences,Male,VIBHAV,CT,03/13/83,03/13/07,,,,,,,,,,,,,,,
984864009,754,1107,Research & D,95,3034,No,12,3,1,738454,,3,Life Sciences,Female,MIRAYA,PA,10/04/79,10/04/98,,,,,,,,,,,,,,,
121432912,678,1142,Research & Development,30,4014,Yes,15,3,1,739126,,4,Medical,Female,JASMIN,MN,05/26/82,05/26/15,,,,,,,,,,,,,,,
420571224,695,1463,Research & Development,64,5582,No,21,4,1,739223,,3,Medical,Male,REBEL,NC,12/07/85,01/18/08,Travel_Rarely,23,2,2,2,4,Married,0,2,10,2,3,0,7,8
406174414,711,1150,Research & Development,53,10650,No,15,3,0,739748,,4,LS,Male,CHAZ,PA,12/20/65,12/20/12,,,,,,,,,,,,,,,
686277580,748,591,Research & Development,87,2580,No,13,3,0,739966,,3,Medical,Male,ISEN,ME,11/20/89,11/20/12,,,,,,,,,,,,,,,
901095024,710,228,Sales,98,6502,No,14,3,1,740260,,4,Medical,Male,NAHOM,NC,08/29/79,01/14/12,Travel_Rarely,6,3,3,2,4,Married,4,2,7,5,4,4,0,1
594673646,675,887,Research & Development,88,2366,Yes,14,3,1,740504,,2,Medical,Female,ELAINNA,,05/28/91,05/28/09,,,,,,,,,,,,,,,
406032101,715,1062,Research & Development,96,6812,No,19,3,0,740606,,3,Medical,Female,AHNYLA,,11/29/85,11/29/06,,,,,,,,,,,,,,,
587493921,758,1184,Sales,43,7654,No,18,3,2,741345,08/30/15,3,Marketing,Female,KAMELIA,ND,03/31/68,08/29/06,Travel_Rarely,11,3,3,3,4,Married,1,1,9,3,4,8,7,7
932279052,675,1482,Research & Development,42,18300,No,11,3,1,741490,,5,Life Sciences,Male,ZYLAN,TN,06/30/69,06/30/13,,,,,,,,,,,,,,,
469333010,699,1005,Research & Development,79,3068,No,13,3,0,741803,,2,Life Sciences,Male,LINCOLN,DE,08/21/84,08/21/09,,,,,,,,,,,,,,,
840905089,737,938,Research & Development,79,2519,No,21,4,0,742180,,4,Medical,Male,JIBRAN,ND,12/15/80,07/17/05,Travel_Rarely,2,3,3,1,3,Single,4,3,16,6,3,8,3,9
199979959,685,140,Research & Development,95,3929,Yes,23,4,1,742218,,1,Medical,Female,ANNALIA,ME,05/22/86,05/22/13,,,,,,,,,,,,,,,
528890053,727,932,Research & Development,43,6062,Yes,13,3,1,742331,,2,Life Sciences,Female,MABELLE,IA,03/12/75,03/12/13,,,,,,,,,,,,,,,
897926779,750,219,Research & Development,44,4788,Yes,11,3,0,742790,,2,Other,Female,FINA,OH,11/06/81,11/06/13,,,,,,,,,,,,,,,
281373971,700,575,Research & Development,44,4320,No,13,3,0,742972,,3,LS,Male,NARCISO,ND,08/14/83,03/27/12,Travel_Rarely,25,4,2,2,2,Single,1,4,5,2,3,3,0,2
508619202,765,688,Sales,44,11557,No,21,4,1,743228,,3,Life Sciences,N/A,ZADRIAN,NY,07/08/85,07/08/11,,,,,,,,,,,,,,,
405535870,742,134,Research & Development,90,2500,No,14,3,0,743837,,3,Life Sciences,Male,JENCARLOS,,09/16/83,09/16/13,,,,,,,,,,,,,,,
316843251,773,1300,Research & Development,79,4558,No,12,3,1,744097,,2,Medical,Male,QUAID,AZ,11/02/88,11/02/06,,,,,,,,,,,,,,,
496729332,765,879,Research & Development,72,4695,Yes,18,3,0,744159,,2,Medical,Female,KYONNA,AL,06/11/86,06/11/08,,,,,,,,,,,,,,,
676986675,696,548,Research & Development,42,3780,No,11,3,0,744375,,4,Life Sciences,Female,PATRICE,ND,05/26/63,12/30/15,Travel_Rarely,8,3,3,2,3,Single,7,3,19,3,3,0,0,0
404535280,709,1302,Research & Development,67,4066,No,11,3,2,744391,,3,Other,N/A,ESAIAH,,04/07/90,04/07/10,,,,,,,,,,,,,,,
762005444,716,1323,Research & Development,89,3212,No,15,3,0,744549,,3,Life Sciences,Female,ANIYLA,PA,02/10/65,02/10/15,,,,,,,,,,,,,,,
722814313,714,1277,Research & Development,56,13610,Yes,12,3,0,744888,,1,Medical,Male,TITO,OK,05/06/84,05/07/10,,,,,,,,,,,,,,,
379593435,706,759,Sales,46,5715,No,12,3,2,744958,,2,Marketing,Female,NASYA,DC,03/14/77,03/13/12,,,,,,,,,,,,,,,
598364950,713,703,Sales,42,4960,No,12,3,0,745098,,4,Mkt,Male,MADOX,MS,04/11/70,04/11/10,,,,,,,,,,,,,,,
763931515,721,217,Sales,43,5487,No,14,3,0,745108,,4,Marketing,Male,KAMAAL,,,11/11/06,Travel_Rarely,10,2,3,2,3,Single,1,2,10,2,2,4,0,9
172835393,690,1322,Research & Development,43,16880,Yes,11,3,0,745200,,3,Life Sciences,Female,MEGUMI,ID,11/02/66,11/02/13,,,,,,,,,,,,,,,
503926068,680,279,Research & Development,61,5130,No,23,4,1,745450,,1,Life Sciences,Male,WYATT,,,09/26/06,Travel_Frequently,8,3,2,2,2,Married,1,4,10,3,3,7,1,7
551911581,720,1040,Research & Development,100,5163,No,14,3,1,745606,,2,Life Sciences,Male,BENEDICT,NC,11/25/79,11/25/15,,,,,,,,,,,,,,,
460487797,756,1195,Research & Development,95,6499,No,13,3,0,745617,,3,Life Sciences,Male,TOMAS,ND,08/14/80,11/13/10,Travel_Frequently,11,2,2,2,2,Single,1,3,6,3,3,5,0,3
375263281,770,311,Research & Development,89,4197,No,11,3,1,746114,,3,Life Sciences,Male,GRAYLAN,ND,07/14/85,10/27/06,Travel_Rarely,20,2,3,2,3,Divorced,1,1,10,2,3,8,0,2
750622833,750,1291,Sales,98,2534,No,14,3,1,746223,,3,Medical,Female,SERAIAH,NY,05/30/90,05/29/16,,,,,,,,,,,,,,,
625938169,685,979,Sales,94,7140,No,11,3,1,746484,,2,Mkt,Male,SURIEL,NY,09/13/86,09/13/09,,,,,,,,,,,,,,,
798932306,693,142,Sales,69,8834,No,13,3,1,746865,,4,Medical,Male,VINSON,,,12/03/07,,,,,,,,,,,,,,,
994940663,715,658,Sales,67,9705,No,12,3,1,746925,,4,Mkt,Male,KINCAID,GA,11/23/76,11/23/15,,,,,,,,,,,,,,,
413946737,717,607,Sales,83,4639,No,16,3,1,747589,,3,Marketing,N/A,RYE,IN,05/21/81,05/21/02,,,,,,,,,,,,,,,
460520950,746,216,Research & Development,44,9526,No,21,4,0,748167,,3,Life Sciences,Male,ASHER,AZ,07/08/78,07/08/07,,,,,,,,,,,,,,,
626474166,773,1377,Sales,74,4478,Yes,11,3,0,748247,,3,Life Sciences,Male,EZANA,UT,10/01/89,10/01/11,,,,,,,,,,,,,,,
658609412,719,1112,Human Resources,50,5985,No,11,3,0,748252,,4,Life Sciences,Female,ANNIA,ND,05/12/73,08/17/14,Travel_Rarely,1,1,2,2,3,Single,4,2,10,1,4,2,0,2
357656171,774,867,Research & Development,87,5151,No,25,4,1,748792,,2,Medical,Male,KAIMEN,,,06/07/06,Travel_Rarely,9,1,3,2,1,Married,1,4,10,3,3,0,7,9
322331783,736,1479,Research & Development,84,6397,No,20,4,1,748906,,3,LS,Female,DAYNA,CA,03/22/91,03/22/11,,,,,,,,,,,,,,,
500228215,746,572,Sales,46,4684,No,13,3,0,749011,,3,Medical,N/A,DAESON,MN,12/25/90,12/25/11,,,,,,,,,,,,,,,
157874044,679,,Research & Development,82,,Yes,13,3,0,749140,,3,Medical,Female,NEFERTITI,DE,06/01/77,06/01/95,,,,,,,,,,,,,,,
302582481,731,461,Research & Development,70,6294,Yes,12,3,0,749343,,3,Life Sciences,Male,SIDDHAN,IN,07/09/87,07/09/13,,,,,,,,,,,,,,,
574311884,751,1180,Research & Development,90,5762,No,14,3,1,749504,,2,Medical,Male,BROX,ND,12/22/81,06/13/09,Non-Travel,2,2,3,2,4,Divorced,2,3,15,6,3,7,1,7
574593655,717,1200,Research & Development,62,4087,No,14,3,1,749663,,4,Technical Degree,Male,ABDULQADIR,FL,10/09/84,10/09/10,,,,,,,,,,,,,,,
970104221,727,607,Research & Development,78,10169,No,16,3,1,749845,,5,Technical Degree,Female,NAIOMY,OH,10/13/63,10/13/83,,,,,,,,,,,,,,,
660918096,693,977,Research & Development,57,3977,Yes,19,3,1,749946,,1,Other,Male,PIER,ND,05/24/92,01/03/15,Travel_Rarely,2,4,3,1,3,Divorced,6,3,7,2,2,2,0,2
728585469,681,689,Sales,35,4668,No,17,3,3,750063,,2,Medical,Male,SHEPARD,,04/16/85,04/16/09,,,,,,,,,,,,,,,
971083200,745,559,Research & D,82,5257,No,11,3,1,750082,,4,Life Sciences,Female,ALENNA,TN,04/04/74,04/03/08,,,,,,,,,,,,,,,
814469064,710,635,Research & Development,73,2153,No,13,3,0,750350,,1,Medical,Female,KENSLEIGH,ND,01/27/81,01/27/09,,,,,,,,,,,,,,,
948020817,703,1017,Research & Development,83,3920,No,14,3,1,750786,,2,Medical,Female,AURIELLE,NE,02/09/80,02/09/14,,,,,,,,,,,,,,,
782799790,749,201,Research & Development,99,13206,No,12,3,1,751050,,3,Medical,Female,SABRENA,IL,04/26/79,04/26/99,,,,,,,,,,,,,,,
684770315,721,1275,Research & Development,64,5775,No,13,3,2,751243,,2,Medical,Female,SAJA,MD,09/10/86,09/10/06,,,,,,,,,,,,,,,
835090577,705,1323,Research & Development,34,2461,Yes,12,3,3,751666,,4,Life Sciences,Male,KLARK,,,08/24/06,,,,,,,,,,,,,,,
735494284,695,217,Research & Development,94,2451,No,15,3,1,751734,,1,LS,Male,JALIN,,03/24/95,03/24/13,,,,,,,,,,,,,,,
656755553,757,303,Research & Development,47,1102,No,22,4,0,752234,,3,Life Sciences,Male,COLESON,MD,09/09/97,09/09/15,,,,,,,,,,,,,,,
152135278,716,253,Research & Development,43,2244,No,13,3,1,752434,,3,Medical,Female,KORINA,ND,09/06/94,03/28/15,Travel_Rarely,11,1,3,1,2,Married,1,4,2,1,3,1,1,2
293614233,682,337,Sales,54,4393,No,21,4,1,752617,,3,Marketing,Female,INDEPENDENCE,ND,01/14/76,11/30/11,Travel_Rarely,8,3,3,2,2,Married,5,3,14,3,3,4,1,4
660878112,683,1192,Research & Development,61,6347,No,16,3,2,752757,,2,Medical,Male,JESS,NJ,03/15/80,03/16/11,,,,,,,,,,,,,,,
410008982,762,334,Research & Development,80,3298,Yes,12,3,2,753068,,2,Life Sciences,Male,MALACHI,CO,02/23/85,02/23/11,,,,,,,,,,,,,,,
688558175,686,465,Research & Development,74,3420,No,12,3,1,753335,,3,Technical Degree,Male,AVIYON,AZ,04/07/70,04/07/11,,,,,,,,,,,,,,,
600338855,772,408,Sales,45,7336,No,13,3,1,753504,,1,LS,N/A,ANNISTEN,CA,11/23/87,11/23/05,,,,,,,,,,,,,,,
113034886,742,921,Research & Development,98,3452,No,20,4,1,754024,,3,Medical,Female,ZALAYAH,NH,05/16/80,05/16/12,,,,,,,,,,,,,,,
338252626,703,813,Research & Development,61,2293,Yes,16,3,1,754192,,3,Medical,Male,DAXTON,,,02/01/15,,,,,,,,,,,,,,,
769772532,715,713,Research & Development,67,4257,Yes,18,3,1,754642,,3,LS,Female,KALYNN,AL,10/02/60,10/02/14,,,,,,,,,,,,,,,
899877687,712,383,Sales,79,4768,No,12,3,1,754762,,5,Marketing,Female,PRINCESA,NM,10/02/72,10/02/15,,,,,,,,,,,,,,,
691560254,679,447,Research & Development,85,6870,No,12,3,0,755013,,3,Life Sciences,Male,CAVALLI,ND,10/14/75,06/14/13,Travel_Rarely,5,2,4,2,2,Single,3,1,11,3,1,2,1,2
117592215,705,1171,Research & Development,46,2213,Yes,13,3,1,755174,,4,Life Sciences,Female,LOGHAN,AL,11/02/76,11/02/09,,,,,,,,,,,,,,,
348465347,677,144,Research & Development,46,4230,No,15,3,0,755314,,3,Life Sciences,Male,EDY,LA,06/06/81,06/06/11,,,,,,,,,,,,,,,
214210825,687,635,Research & Development,73,2153,No,13,3,0,755317,,1,Medical,Female,KENSLEIGH,ND,04/28/81,03/11/09,Travel_Frequently,18,2,3,1,4,Single,1,1,8,2,3,1,1,7
780487439,748,1327,Sales,39,5249,No,18,3,1,755343,,2,Life Sciences,Male,MALEEK,,,07/26/08,Non-Travel,2,4,2,2,4,Married,3,4,13,0,3,7,7,5
334204730,739,465,Research & Development,56,2451,No,12,3,1,755627,,3,LS,Male,ETHEN,LA,09/18/75,09/18/07,,,,,,,,,,,,,,,
918463875,710,,Human Resources,77,,No,21,4,0,755914,,3,Life Sciences,Male,DAELEN,MN,03/06/81,03/05/12,,,,,,,,,,,,,,,
725317355,678,1329,Sales,61,4115,No,19,3,3,756437,,4,Life Sciences,Male,SAVIAN,NJ,03/12/87,03/12/13,,,,,,,,,,,,,,,
301900098,722,528,Human Resources,44,3195,Yes,18,3,3,756905,,3,Life Sciences,Female,ERENDIRA,AZ,12/08/72,12/08/14,,,,,,,,,,,,,,,
763290315,699,310,Research & Development,79,3505,No,18,3,0,756925,,1,Medical,Male,DAUD,MD,07/10/93,07/10/14,,,,,,,,,,,,,,,
106977659,730,322,Research & Development,59,13247,Yes,11,3,1,756934,,2,Medical,Female,EZOZA,ND,11/03/64,04/20/12,Travel_Frequently,28,4,4,4,3,Married,2,2,24,3,2,3,0,2
673348871,743,882,Sales,92,7823,No,13,3,1,757271,,4,Life Sciences,Male,MACKLYN,TN,03/31/82,03/31/07,,,,,,,,,,,,,,,
736734065,740,458,Research & Development,60,13191,Yes,17,3,0,757397,,5,Medical,Female,RIANN,AL,11/24/74,11/24/15,,,,,,,,,,,,,,,
830320458,706,330,Research & D,65,8823,No,18,3,1,757407,,1,LS,Female,LARAYAH,MD,05/20/79,05/20/98,,,,,,,,,,,,,,,
585465501,710,140,Research & Development,95,3929,Yes,23,4,1,757579,,1,Medical,Female,ANNALIA,ME,04/09/86,04/09/13,,,,,,,,,,,,,,,
344600410,745,414,Sales,82,9907,Yes,12,3,0,758013,,4,Marketing,N/A,ELMAR,SD,06/11/84,06/11/14,,,,,,,,,,,,,,,
997036602,742,1117,Research & Development,72,2011,No,13,3,1,758367,,1,Life Sciences,Female,ABBIGAL,MT,10/15/72,10/15/06,,,,,,,,,,,,,,,
623421759,730,1225,Sales,47,15972,No,14,3,3,759025,,4,Life Sciences,Female,WILLAH,IL,12/11/69,12/11/13,,,,,,,,,,,,,,,
934178677,690,1038,Research & Development,95,10851,Yes,18,3,1,759108,,3,Medical,Male,BREVAN,OH,07/26/71,07/26/09,,,,,,,,,,,,,,,
929148643,681,408,Research & Development,80,4553,No,11,3,0,759951,,4,Technical Degree,Female,ARIYAN,ND,08/24/77,01/19/97,Travel_Rarely,2,4,2,2,3,Single,1,1,20,4,3,7,11,10
534756519,691,735,Sales,75,8103,Yes,12,3,0,760275,,1,Medical,Female,ELLODY,GA,10/14/82,10/14/12,,,,,,,,,,,,,,,
591816274,724,534,Research & Development,59,2871,No,15,3,0,760449,,3,Medical,Female,ZAHARA,OR,04/24/95,04/24/17,,,,,,,,,,,,,,,
142540280,704,458,Research & Development,74,3544,No,16,3,1,760562,,2,Life Sciences,Male,HRIDAY,LA,10/16/76,10/16/12,,,,,,,,,,,,,,,
372188384,742,621,Sales,31,16856,No,11,3,0,760689,,4,Marketing,Male,ZIARE,OH,04/17/65,09/01/82,Travel_Rarely,3,3,2,4,1,Married,1,1,34,3,4,6,1,16
277979859,693,1038,Research & Development,95,10851,Yes,18,3,1,760727,,3,Medical,Male,BREVAN,OH,11/06/71,11/06/09,,,,,,,,,,,,,,,
440677609,731,536,Sales,82,8380,Yes,14,3,2,760961,,5,Marketing,Male,ALDRIC,RI,12/28/83,12/28/07,,,,,,,,,,,,,,,
856951261,762,219,Research & Development,44,4788,Yes,11,3,0,761036,,2,Other,Female,FINA,OH,01/10/82,12/05/13,Travel_Rarely,16,4,2,2,2,Married,0,4,4,2,3,2,0,2
754513786,763,805,Research & Development,87,3033,No,12,3,0,761089,,3,LS,Male,HAVOC,OH,08/10/96,08/12/14,Travel_Rarely,3,1,2,1,3,Single,1,1,2,2,2,2,1,2
505948239,729,1094,Sales,58,10932,No,15,3,1,761588,,3,Other,Male,RYEN,OH,10/14/76,11/01/15,Non-Travel,28,3,1,3,1,Divorced,3,3,20,2,3,0,0,1
260399468,677,256,Sales,40,6151,No,13,3,0,761592,,2,Medical,Male,EPHRIAM,IA,06/13/75,06/13/97,,,,,,,,,,,,,,,
839229039,704,441,Research & Development,72,4963,Yes,18,3,3,761639,,4,LS,Female,AMYAH,IL,09/05/60,09/05/11,,,,,,,,,,,,,,,
790541322,714,1066,Research & Development,32,5472,No,12,3,0,762011,,2,Medical,Male,IREOLUWA,CO,06/22/90,06/22/08,,,,,,,,,,,,,,,
112543027,735,1258,Research & Development,40,2506,No,13,3,0,762044,,4,Life Sciences,Female,KARISHMA,,11/24/81,11/24/14,,,,,,,,,,,,,,,
211244876,723,1040,Research & Development,79,6842,No,20,4,1,762090,,2,Life Sciences,Male,JASAUN,,06/07/80,06/07/11,,,,,,,,,,,,,,,
356996629,718,1066,Research & Development,32,5472,No,12,3,0,762120,,2,Medical,Male,IREOLUWA,CO,07/28/90,07/28/08,,,,,,,,,,,,,,,
358292612,707,1351,Research & Development,80,5347,No,14,3,2,762141,,4,Life Sciences,Male,KAII,MT,04/13/81,04/13/14,,,,,,,,,,,,,,,
